,"('one_hot',)","('1mer',)","('2mer',)","('one_hot', '1mer')","('one_hot', '2mer')","('1mer', '2mer')","('one_hot', '1mer', '2mer')"
213,0.04025810463659148,0.051859749392420454,0.04116394433440805,0.042993179188671515,0.046789351774965585,0.04828441156366853,0.04307954776598942
214,0.04870947237886382,0.04506714361564611,0.03738360691166419,0.03578477797755258,0.04525921812106022,0.05244364245594223,0.05118556117440389
215,0.046434713663243074,0.045181558120578516,0.044124365423591425,0.04091262978262521,0.029044953323885552,0.049190541407867494,0.05199535237070403
216,0.042707978878577565,0.0379430967235379,0.0475157150121681,0.043383002914604576,0.04223574991400069,0.0642248281681974,0.04476778902470079
217,0.04710073868387935,0.048534986909263396,0.04645773144983671,0.034116000062739196,0.04387908569422232,0.06034743516399695,0.0456849502895812
218,0.04859986637790128,0.05811778992936888,0.04371580851638901,0.047153650842621436,0.040001577260458845,0.056444938151392586,0.04792561249380135
219,0.050790208774777856,0.06509900793650794,0.044381179971988795,0.04471559203825071,0.05376520612301505,0.05895193453412847,0.04713705781251548
220,0.04881965665945781,0.04737464864206553,0.04288243218339968,0.040484903860441616,0.04036837367045841,0.045125174136186726,0.04945098843122299
221,0.043379800374779544,0.04776076701800615,0.0523203314659197,0.036956291897910054,0.044414160454418226,0.054273500847707504,0.04910531268883672
222,0.05475937862329113,0.04493635437751402,0.045195405313640614,0.04881473033704155,0.046655726939898765,0.05041555251765778,0.046646464506855376
223,0.04069555721277833,0.04938570406966614,0.04413521437283048,0.04371910886818496,0.05025680156831473,0.05021888829451758,0.05284844240726594
224,0.056699853987214124,0.04890307208237986,0.04651193872362065,0.04680362411711096,0.05651651016345795,0.04864814107461167,0.04899248376210619
225,0.039358678151054316,0.04835620928106458,0.04936721607941423,0.044642829801777174,0.052750078862243185,0.04727458061738669,0.04540133689839572
226,0.055372407877146076,0.050643287954735314,0.051003628863826235,0.053519939219707026,0.039588667407154256,0.05648096852391189,0.03652006846875773
227,0.04624247384445769,0.0468828252840211,0.048289610909199684,0.04439534157363105,0.04509192985291283,0.04969534735831092,0.04752307308125386
228,0.045795807305794516,0.050674793043214095,0.04117878503075871,0.04975146804949436,0.04271481501431444,0.05059404594373636,0.05379864427984633
229,0.03602017879431781,0.047422507039706525,0.03522830918651352,0.05218030866192632,0.044886537892044685,0.041996446194974765,0.04831764756141691
230,0.046621349658913916,0.04425807102814776,0.03963137562285159,0.04288989472271122,0.039352228304816134,0.048132626175947116,0.04816368394247651
231,0.04334135367965368,0.047552839571755476,0.050016229225897414,0.05166191015689266,0.04760282551807908,0.04538837289301685,0.04443104441624095
232,0.054969765944272456,0.04171251332615426,0.05147418922635971,0.0502874060135808,0.045741477647851324,0.04967393963554282,0.05853394404984794
233,0.04435495703773501,0.054480412394622924,0.038776378111053035,0.05814945868459026,0.04800703793612075,0.051435175582931,0.04875847889343499
234,0.04938222581781251,0.05106645859300658,0.04855033904293983,0.04848805074279903,0.04422319381292493,0.05663640764936819,0.05323189656628202
235,0.04934740557275542,0.04874787679425837,0.044198409503181345,0.048388493962178175,0.04932138018358303,0.05193976292427379,0.055497399237068104
236,0.04142915960355434,0.05421944867764039,0.04098185986064907,0.0468666878986167,0.04904065086959823,0.05086254177109441,0.04280579917373648
237,0.042799955402736414,0.045080073633777876,0.04366145258980785,0.04776951943768979,0.03751910246631071,0.05127946570972887,0.04519938884644767
238,0.05470687572349977,0.05485133874123813,0.04657672343641014,0.04661026216169153,0.0406970429503193,0.05931821028633353,0.044735072624743674
239,0.04917810364514713,0.052009813163095484,0.036682825766462195,0.043595450372472686,0.0450734391124871,0.048656401894888734,0.046271023119392685
240,0.04334591454444249,0.05152413376573846,0.03790543233082707,0.04801522556390978,0.0404742986943061,0.057503501735622485,0.059983720145953115
241,0.04433744899653226,0.04709862043701053,0.05948397098071012,0.0443532839649171,0.04175974889403682,0.0431615712948379,0.04783747746534512
242,0.04844059196006951,0.051146522154316275,0.03632596548188653,0.04017352633793272,0.04472364219114219,0.04515445660720428,0.05886176063050559
243,0.05276029582758144,0.049164238824993975,0.03685168481422109,0.0541551726352423,0.03885167708127562,0.05641103539227109,0.04889459699974574
244,0.04948198726679667,0.053175036075036076,0.044967434437543134,0.04094999906018214,0.048163756038647344,0.046787881924838445,0.04289368223365901
245,0.05461365992298036,0.054306050462695196,0.04895138994991936,0.04614135710304189,0.04126674724913889,0.03808922587532344,0.04674022522884752
246,0.05118944790600982,0.04052573298173985,0.04655963773069036,0.045441689004150305,0.05430025404420141,0.053393088118022326,0.054641037011850725
247,0.053003660975852795,0.0482976535541753,0.041806127819548886,0.04698497653884382,0.04199935420878011,0.05122301587301588,0.03935145271824839
248,0.04630067945575013,0.045856330219488116,0.04488457893731153,0.03557822493167308,0.046099232466879525,0.06595916149068323,0.05930127851865384
249,0.05009845715738622,0.04530636233892813,0.05089693172324752,0.047062889249639264,0.05303934194890079,0.054798103864734306,0.056612294796501116
250,0.051303303848413376,0.048590846387251946,0.039030882977961145,0.04228866029630769,0.03775301544860368,0.0442630112229345,0.048274808810563966
251,0.043415771819254025,0.05097519186223134,0.041094389233954455,0.04751448474126493,0.05852196679066883,0.045803723323460166,0.050290202947207596
252,0.047391899739770746,0.048198247745322394,0.030906292452144858,0.03978686798518034,0.05489672193057239,0.05933957366387371,0.047960858585858586
253,0.0514333075696682,0.044032610507901936,0.04875790685553399,0.042785143338418506,0.03842508412976175,0.04762548350041772,0.059462225193107544
254,0.0464904333206204,0.04731191012290083,0.044441423815950135,0.041367996753246754,0.053208142113921,0.0533478981544771,0.06265224973253292
255,0.04812698204959816,0.04161995206376011,0.04068432595040652,0.04424716383540182,0.04952990258963304,0.06381056158109177,0.03986797011468064
256,0.04748923231285268,0.04446602969875281,0.03467912014885699,0.04718720218064343,0.05295492510921572,0.06326617714071275,0.04306145197261347
257,0.04328193922430402,0.04928537838628967,0.04774152864044169,0.0457472132034632,0.04536382150701036,0.05188756566491794,0.05640824688241568
258,0.03955689846579364,0.062488887000108975,0.03853273097516518,0.04714124520205419,0.03908505952380952,0.057302977139819244,0.045750682288725766
259,0.048832889606262045,0.04741025377542322,0.04752960414142774,0.04650556568904092,0.04812765246449458,0.05837876274911878,0.05715751811594202
260,0.0514508567127052,0.053332227555053645,0.0531642076447804,0.049091845310692064,0.03895510423058344,0.05739400142513146,0.052728863041992334
261,0.042872604713784665,0.054700308499979554,0.0392378925120773,0.03775620857290286,0.04906612523155716,0.04274094058676102,0.04546216224996344
262,0.046853258133858475,0.046448441401593585,0.05049626123939625,0.04244547179873266,0.03655286787310445,0.046604766690324984,0.051876990483455024
263,0.044544536994660565,0.04908286679738466,0.04166488889694234,0.04234829819938516,0.04557713354775375,0.047120876053770785,0.05684447219876787
264,0.04950006558782934,0.044586010480747326,0.054037828703355696,0.042797827948494425,0.03777681309918153,0.05548617387458417,0.0440242105263158
265,0.046151627006911215,0.04345295243261995,0.043847226036104754,0.048434445366015065,0.050296041235334724,0.04707719376426807,0.047725705797470507
266,0.03974264668361855,0.05427881818249802,0.05087676066109822,0.05325243853865658,0.045318646108849205,0.056563279801553804,0.04062445936087813
267,0.049708975752200193,0.051958802264127336,0.044637051599295846,0.04263494258373206,0.039716560812730894,0.04838197063514402,0.04616795397584871
268,0.04847989273689274,0.04543939123655843,0.034465000460066245,0.057849554512880666,0.038366720291195325,0.04574690561631352,0.05262454396327563
269,0.050059325828776494,0.04858983072946258,0.03984287207255137,0.04468803873319663,0.040749501594896334,0.05616117083399692,0.05311311450417487
270,0.0555224015751228,0.04683688131347123,0.044188795391951946,0.048077468445839024,0.03349571906035141,0.0609649071275414,0.06195579710144927
271,0.04682485514363699,0.05326409518550503,0.034725742072572736,0.03891491228070176,0.03310718115330176,0.05258181066962532,0.052026833160800555
272,0.04702356951499366,0.04645556236602273,0.04976557808630699,0.04002076341142517,0.041733322499653766,0.05343907306144149,0.05597644140989729
273,0.044836119220685984,0.04611276512893487,0.047560981643055944,0.04664190458131853,0.03872679580985713,0.045209535868123,0.04626203101724706
274,0.04369700510906811,0.04915485510548441,0.0401668971919258,0.04071176256847653,0.04810508658008658,0.056287734487734484,0.056250122180451126
275,0.04757400672614896,0.0570189545008767,0.03949100925390399,0.043104610032550575,0.03919668482606967,0.05385820707070708,0.05232298996153486
276,0.04433897881506578,0.04612104007791314,0.04341593269385974,0.052752827121279135,0.04102588439682093,0.04815800860944891,0.03984578974517055
277,0.05766501097172522,0.046100811316829624,0.048164111365369945,0.054121055160570586,0.04677584254560294,0.05394884259882443,0.049752126576030876
278,0.05160726117090273,0.04136426316459598,0.045817367681338275,0.053293203618594666,0.04038533443680502,0.05516426912870411,0.046820748072698815
279,0.052226799027425976,0.05196378082888381,0.03742167798885728,0.03721272034252298,0.05157034597654331,0.05034543452427085,0.05646675844118938
280,0.05755319276689942,0.04711144421932146,0.045526411986332574,0.04889795536635707,0.042762388227602255,0.05398897684273072,0.06202382880277617
281,0.05411676287309183,0.04681136490377304,0.0446573752228164,0.043320646490480244,0.046352132141949075,0.04376534130121087,0.0554547410192147
282,0.048874824788420326,0.043941179529852305,0.03533549764975681,0.04171332717935659,0.047500404858299594,0.05007537208663369,0.04512062685121895
283,0.04377961882848834,0.04363567671018202,0.04929744263005805,0.05344289569735391,0.04576391782442816,0.04224885374328638,0.050087992346061226
284,0.04713092826701649,0.04596274332075249,0.050055243543641714,0.04814139392040708,0.04817307535142203,0.04939769294559929,0.0442436936585535
285,0.046742515619366654,0.05112972813631382,0.04282121212121213,0.04972958514339791,0.04722586951447246,0.05669668291281564,0.05651105272238567
286,0.05287098466968787,0.057826846954196695,0.0537959595959596,0.051720368279063934,0.04804211352657005,0.051151162464986,0.04493002142019002
287,0.051937985452762334,0.04570134026242076,0.03998172619047619,0.041988608476987634,0.05656343576332136,0.04759950470514812,0.05488662267080745
288,0.05078131299159459,0.050399730449700156,0.03727989766081872,0.044546070077153666,0.047779759803338845,0.05182548422687154,0.04635201422674333
289,0.048512972199730095,0.045185759854180906,0.03619621063528386,0.047779959664331725,0.04527449494949496,0.04487553217597974,0.04575352057680433
290,0.045199504509379505,0.04745945858892757,0.04512697118241236,0.04859330979185932,0.04504400431225121,0.05133731452070463,0.04860910714285714
291,0.05170071361044245,0.052110011758936994,0.0422513129098807,0.047996919477936106,0.037910242272347544,0.04801037047906327,0.05562646095155349
292,0.05181432626992318,0.04806907710452603,0.03839125582449886,0.037493679356494,0.040083833752695315,0.05267483919925366,0.057367595693779916
293,0.05093271798882597,0.04855171206760216,0.0501089864813549,0.04291838007961662,0.03316865042945269,0.048138106893405724,0.05901947873098769
294,0.05522755507142235,0.03932359201499059,0.037261635375494075,0.04790413352221133,0.054612232787851975,0.04653511407752894,0.04504011945600653
295,0.05282741982853748,0.04828675340360123,0.04725205892404809,0.044714517713333166,0.04952416194916195,0.06243514088250931,0.04380195570982016
296,0.04721024909369302,0.04156644424211055,0.04920378709454797,0.04370907330605187,0.041858358903682134,0.044774356233721564,0.04675745999963678
297,0.047754706466453856,0.04483748759152785,0.04371977250438348,0.04758780148901666,0.049883619766643225,0.05493240122898894,0.05464384149991734
298,0.047891094850653196,0.047745997233405536,0.041602560151201465,0.05006287934510188,0.04365186813474437,0.0537852343697343,0.05613952892752692
299,0.047038712203375216,0.04774414730006836,0.053555826026062604,0.05373956429116269,0.042226050138521536,0.04360031950298322,0.042437883614717654
300,0.04511582112686972,0.05186180411255412,0.04498085748792271,0.04334730718356963,0.04412834690893902,0.05522064989136214,0.035603879350783386
301,0.043593893108712416,0.04424489128905151,0.049383159174921185,0.04732613086424502,0.047140494516924716,0.052935713046469546,0.048355741090209056
302,0.0469770760481573,0.04096177229091485,0.03561391519720016,0.03996666196122718,0.0405709804815068,0.05075511771028361,0.04704953387256019
303,0.051937216492657666,0.05018264064145872,0.03571098348246181,0.04128919930069931,0.042151919897006715,0.042748747561572306,0.040352606513619944
304,0.04913569816266427,0.048200133974642484,0.04672643852204913,0.05810950160193751,0.0380516389389764,0.05327564745196324,0.04430973915257803
305,0.054519827948494415,0.048400892857142844,0.05364210427253906,0.04695066252587991,0.04702062559230751,0.05046796080140675,0.05447451437451439
306,0.0544742407930234,0.05257854058827609,0.05286884888140357,0.04329538987859481,0.04056431770516692,0.04289813982419818,0.05215749799399685
307,0.05310833446652733,0.04735764036316281,0.04721529011923749,0.040016509103641455,0.043658389791323235,0.052482198703279935,0.05545065656565658
308,0.05167857766163987,0.050020325814536346,0.037097039473684215,0.03811377909530084,0.049846420038267024,0.04430369556913675,0.05072316084328469
309,0.05147574905065695,0.036758612143005735,0.0497292699775285,0.04811624471160075,0.05007772735576445,0.04505331421973131,0.04600887201034261
310,0.05017018513943786,0.04851328320802005,0.03836912830082452,0.04952281771137136,0.041058259507949904,0.05984302976110352,0.054433327637275
311,0.05067375816993465,0.05477577162852628,0.04208359077040428,0.039049486473391105,0.05001976937536149,0.049915296794801944,0.037979795035863316
312,0.04834060377565331,0.0564974727096164,0.04904451583504215,0.034502160382841165,0.039689865217341996,0.05915992167447276,0.049404218112170065
313,0.048639361218601226,0.04208510244193371,0.04082301225045874,0.047155993107769426,0.04355220029239766,0.04932005880415408,0.05705324760765551
314,0.04804947256495941,0.050660502540937326,0.047255587833219405,0.050524460466538745,0.04564791454339173,0.04373360257527877,0.049392262874742854
315,0.0440342880219196,0.051357913806254776,0.04720568606230371,0.043292665798907726,0.04159661637382226,0.048157290284534866,0.045241990713142624
316,0.04719993801962814,0.04978563512510881,0.04659295299989865,0.045743843527820946,0.04004875681628313,0.06033120010364592,0.052688614081996446
317,0.04596800998873997,0.05499852108036892,0.03752365759717018,0.04835044239386345,0.043056810571291834,0.050794879725276146,0.0541565757084333
318,0.05817290900646369,0.04494716360769396,0.03505672164746906,0.04176125219174419,0.04335737613161207,0.05223083162451584,0.04492235306403263
319,0.04218333183715897,0.04934186476154154,0.047182878860046046,0.04820968128878346,0.04761351440097571,0.04191995898838004,0.03821235493479689
320,0.04509000763271816,0.04438718111566796,0.0422420679255684,0.047157246376811596,0.04377791367640601,0.04913587057040416,0.05069159856162144
321,0.046723028345319814,0.04891854636591479,0.0418278945469735,0.03897175381635908,0.04807507305813942,0.04990210756221912,0.053834355742296926
322,0.05160624188464652,0.043148395498550304,0.04685922191843245,0.04265463741796559,0.04633796243325706,0.044963775575447576,0.04445649784287892
323,0.044346412481962486,0.05145830500163452,0.0441622113997114,0.05329075055061898,0.053759833703261484,0.05364686431989063,0.04644110509115927
324,0.054892792955126724,0.05356079213184477,0.0400200528495151,0.05029898580564603,0.04506504454008324,0.05444853437942683,0.055431101986249044
325,0.053924829847053525,0.043441930863254395,0.045919461443269485,0.04652468149540518,0.052563359333387336,0.04905003607503608,0.058133614562252335
326,0.0413923625673208,0.05481009324782545,0.04318605462932694,0.04708268666561001,0.057300874460843,0.058568277383764,0.04607240928407976
327,0.04996668816309549,0.045989485076327184,0.04368079305642235,0.04703933436357693,0.04880341660310196,0.04973132559660019,0.04299022906618814
328,0.05450127381502563,0.05349704962752733,0.045636842105263156,0.047995954944178625,0.03905401274926447,0.04943029882017296,0.05331355478156176
329,0.04634445053383672,0.04520884688009452,0.04128951065031797,0.05717935943915046,0.036592125707539794,0.04740747172074572,0.05208987941109459
330,0.04483316277632681,0.04454166040100252,0.04139819635988366,0.048352068537299814,0.04741041998936736,0.05280011850277868,0.055036025944598777
331,0.05228915569924143,0.0385942228289277,0.04324104532163743,0.041919992753623195,0.04832579727213679,0.0501082246129157,0.04399031013799321
332,0.038741203768644275,0.048888443007221616,0.05320549146737261,0.04268145989974938,0.05019848008113169,0.04110442312581901,0.04503842418546366
333,0.047904444407053444,0.05492555014430014,0.04737513536806443,0.0482389842359522,0.03925248538011696,0.0463243776106934,0.046449467345519975
334,0.04684675275144383,0.043799895572264,0.041733464455576276,0.045178097801321496,0.043689428280847056,0.058712221314154954,0.051960912948009794
335,0.05247451316577356,0.04238935760108185,0.041756617647058826,0.044590663378589086,0.05205652542117326,0.05533151624945104,0.05406935190413452
336,0.048239291848158734,0.048459628482972146,0.03273996130503484,0.042335289484767044,0.04791684324447483,0.05203215620306094,0.05101721508432788
337,0.042434755677071466,0.04532186571598336,0.037887957359977485,0.045820279866332504,0.03663885659665711,0.04831824162679426,0.051508582764209374
338,0.04961375369810396,0.04021315219438285,0.04428550387186287,0.046310827067669175,0.05310604937054915,0.05269648553201185,0.04532207871266796
339,0.05496924620543923,0.04707238408157105,0.03932879481311976,0.04142277109887017,0.04922455123315535,0.04443515718644438,0.043340795169742534
340,0.060956180381347466,0.04459896259141615,0.04158328728461082,0.044636580134841,0.04313229293589706,0.04802131985101093,0.046817295226460325
341,0.048165974912027544,0.04784878398648136,0.039970141530296335,0.04743682909562133,0.052621880436385084,0.052459190590111636,0.05000006006840709
342,0.04736456716657955,0.04540455153034101,0.04309971765979119,0.0435373256302521,0.04105282151195599,0.05096220278016954,0.04549125864460617
343,0.047757614652573464,0.052479044201412625,0.03980382853248515,0.045267479460683796,0.061232239690134437,0.05046822961554083,0.058379757240598205
344,0.052640402860984904,0.048911385973847275,0.041107210351455876,0.052247863643064885,0.036234988885645095,0.046501758658008666,0.047988362952836636
345,0.04525289747474747,0.05658673626735209,0.0488121957561889,0.04128922588382139,0.048386929492076555,0.048733545821074434,0.05299353534892217
346,0.04608442777398041,0.053784625082090254,0.039904288847117796,0.04342073103154306,0.04901610942900148,0.05320664110870062,0.04545575255273734
347,0.0577580606149349,0.04212186008790868,0.04427730673609157,0.0507868713358029,0.04662962537212269,0.056347461456672,0.05105686002089623
348,0.04502962807345161,0.04884262148337597,0.041167049705951315,0.0541005449899258,0.049618253968253964,0.04813964262259928,0.052984155785884154
349,0.04583461395146784,0.043522973152578415,0.04358949515733067,0.048440174211977285,0.043756264013129,0.05818421977209163,0.06609194408121753
350,0.04578021897064288,0.05146867167919801,0.0392504623300676,0.05015396616541353,0.04763090953668757,0.0551801357395465,0.04783400204960981
351,0.048716525134222505,0.04811129766794729,0.03066485226983797,0.05349353143087898,0.04520427752128518,0.061368259065813426,0.04426181484867714
352,0.055514491294524196,0.04819305080884028,0.049302064765300066,0.04119059197439464,0.043325317187411685,0.05191837121856472,0.05334300038197097
353,0.04580318271475257,0.0443477226226459,0.03459236201917838,0.04984348370927318,0.05098038168738128,0.0525716701173223,0.05035160640013581
354,0.04265648974662155,0.04039121583850932,0.048690362566738095,0.045306187608009016,0.049495724739656626,0.053171200173086366,0.04766142195904782
355,0.0553390148034227,0.04933993932750965,0.038796603808987716,0.04862249881256851,0.046749346752916546,0.05025459683075782,0.04459293070698913
356,0.052377450837626516,0.049990515904094104,0.043269884559884564,0.039712032532311176,0.05357114809639964,0.05194302311885853,0.058299293130330276
357,0.04673020022687437,0.04852801124847693,0.05124630223285487,0.05384575024882014,0.04828297116454238,0.05519196510030404,0.047347236272499434
358,0.04115868966861599,0.044271241292994555,0.04278554722076058,0.04356350050915268,0.05470289278780327,0.05612094800838996,0.04750693393077362
359,0.0507883760566941,0.04671136885775044,0.04481101206857012,0.052833393689643696,0.0614502193783692,0.047327623013008,0.04865074757973366
360,0.05221987449762514,0.05002365969271003,0.047341870607892286,0.042142638950316974,0.042062903470798205,0.05150619729907775,0.046204222410828284
361,0.04218416987069948,0.04714995693357435,0.032137257954669284,0.05149520202020201,0.044695971743740626,0.0488780278847549,0.061962163742690056
362,0.0461169206103494,0.049194459699974574,0.04180607447472437,0.03791298960041221,0.049387959936072076,0.0469964133819397,0.04758649826097834
363,0.04349467358689195,0.0418275539042328,0.04759989177489178,0.03788417411621746,0.04443541943093027,0.04425003752697252,0.04589131132586173
364,0.045636785141652994,0.05173954404728398,0.04199797572138904,0.0406767710516701,0.04957354108309991,0.05414735269546415,0.04484567577030813
365,0.05631780280748664,0.04924690179101944,0.043808215779897706,0.0497449002170038,0.036612365919254465,0.04609515498231746,0.052472210925039876
366,0.05096540138884761,0.05030202556787224,0.04601586259009533,0.042094975196166805,0.044262072125500915,0.04780900455043678,0.05441941383844988
367,0.04734477604997342,0.055091301831123804,0.04891718253968254,0.04528376105316963,0.04626527748399131,0.05181560097931413,0.060195598845598844
368,0.0462369809472919,0.046950592991429986,0.034200299414544263,0.038861899263970205,0.040130818310161596,0.04981498822814613,0.05667908880936745
369,0.047445807532665654,0.05141766338946646,0.03780212367555717,0.042703754413371285,0.0471249346356669,0.04339588723586655,0.05427027837069228
370,0.04097942175514545,0.04615830031853252,0.04225500345065562,0.04970406243074166,0.04620648723257419,0.042530143540669856,0.05730176567532168
371,0.045650376623376634,0.03955602930566166,0.0446225790513834,0.04614801082202523,0.049669734675126545,0.05220974728487887,0.05110219170921958
372,0.047669682777989504,0.05211504012889118,0.04098807852965748,0.039232172919672924,0.05735076754385966,0.060823065384048344,0.044295517676767676
373,0.049992409432672594,0.039351400466541134,0.042817927662535796,0.04263846548188653,0.046561330213903754,0.04858411994660565,0.06346392707216507
374,0.05415184563871315,0.05134475461385207,0.03922402390780874,0.04431614832535886,0.05193626110731374,0.04722768841327531,0.05910095459236325
375,0.055039474443684976,0.053221037145688856,0.041385350582920914,0.04344348115017452,0.05572565413864041,0.06127954319408922,0.043386381383494384
376,0.044552001246803884,0.046475499447382614,0.040974241695846216,0.0422692384200057,0.042846956852916604,0.05518065238854712,0.04311773530309
377,0.03640691881393013,0.049551973126987434,0.04418923031732629,0.05349265641479264,0.043140591921707314,0.05504967320261438,0.048052802455841225
378,0.049765255981978125,0.04859565081618253,0.04106742424242424,0.04260106722256894,0.035145310199178485,0.04557580783509576,0.05094964480123233
379,0.044096369442506916,0.05771419631093546,0.04759094039446443,0.04872386474206908,0.05019035542630744,0.04616030719600093,0.050951160839504496
380,0.05126524626517274,0.0412668453218608,0.043695672365055865,0.05176408085430969,0.049140006967352504,0.0499739348807965,0.04304396089619538
381,0.05461725645106528,0.044280816903507124,0.048233721558798966,0.0511240365085775,0.04504549646260173,0.044332003722541646,0.045095062466772994
382,0.04420626011999697,0.04233874116771041,0.05025424913422827,0.04251717790853946,0.053963637078435836,0.04645164995822891,0.05915197093937082
383,0.05041937722389478,0.05802030438414878,0.03746574110817616,0.04983624335459862,0.049083702153110045,0.05957250385127354,0.05372033527057588
384,0.0488911884570762,0.0443221338573707,0.051793940248348144,0.04814264933797527,0.044700066097585284,0.050662667919605255,0.04982343643198906
385,0.04938770626432391,0.05351927546138072,0.03825729398478759,0.038266123869456256,0.03764544884939622,0.0550979509462061,0.05322591764325174
386,0.04213225656367532,0.05062497655122655,0.042410152084757353,0.05375280979127661,0.04455040004903564,0.0515399833576035,0.04709401800002992
387,0.04646662277176318,0.05322812914639541,0.04984237781954887,0.03879380985887178,0.04908992389862124,0.051492483005788126,0.040884744816586924
388,0.047734881285338954,0.04394986208837602,0.05199424921483745,0.048697567287784675,0.04787584776334776,0.05016185909146268,0.05044232229123533
389,0.03958950982644807,0.04436066729323308,0.0403932038011793,0.04039145069112175,0.05116534652259767,0.042237532752335376,0.04058735845295056
390,0.04920356006304123,0.0417521873779815,0.04926571366342113,0.053629043706103205,0.053225584068867814,0.053111427930197116,0.051527480946612046
391,0.04694206870917704,0.03656292306077136,0.05298247549019608,0.05162957822266275,0.04662599195180465,0.041371762763380414,0.04329562324929972
392,0.046507155403605636,0.050832910959439606,0.04095959755187008,0.046717164001139976,0.05723791380188439,0.04675025252525253,0.05632196715049657
393,0.05058277117369346,0.048630882713254504,0.05384854925775978,0.04488986058059587,0.04596408730158731,0.049622275179054355,0.05045897359821122
394,0.044600992162893864,0.047399206020942455,0.036702333278849295,0.047396397842140815,0.04500348124098125,0.043872081054910014,0.051914321042230094
395,0.052568340035695306,0.04653588164931044,0.043028969162035524,0.04231080525268841,0.04467486597447562,0.054274924935129046,0.06306129697597088
396,0.04947657129491882,0.04430764740893931,0.03928079004329005,0.044718196913464785,0.04964749520989846,0.04833815891837631,0.05486068177229286
397,0.04853017707034968,0.03717721799363945,0.040130121369477204,0.045462762473930704,0.04974947760572761,0.05600181622534598,0.05784436907486107
398,0.04669683320643925,0.04582318083047656,0.05125110445632799,0.044459342678679056,0.051824392838058876,0.04635733761207832,0.042298938849248444
399,0.05254890469547503,0.05092607401656315,0.04533480353066267,0.047917217621074135,0.04448715728715728,0.04543336443585132,0.040830472488038276
400,0.047853759812409816,0.047752978193565755,0.049022915242652086,0.044229683299156976,0.043666920925502166,0.040680001285264444,0.05124436559312721
401,0.04473475170502984,0.05619129774855647,0.034145770202020205,0.051443364762172816,0.05452784499920371,0.06373296497584542,0.04612991173343341
402,0.04672166225222146,0.0397488683272352,0.044292204696038326,0.04782257442849548,0.041824992788877566,0.058846482147397496,0.05754865288220552
403,0.05254611568415245,0.04504980386572492,0.04205873101216771,0.043800030879143144,0.0407161560150376,0.062323974358974375,0.049011765128352154
404,0.05058033834586466,0.04768201447245565,0.05334593887794352,0.05319422523554877,0.04315433394091289,0.04401144433052327,0.05115381930762736
405,0.04705719254658386,0.04491012223071046,0.04769212160836874,0.04564677111674016,0.0434590811965812,0.05095962460499075,0.058136644360261266
406,0.04559420991446298,0.039587581621277276,0.03910334323249924,0.04323300371292682,0.03488609226021731,0.05120627923111274,0.04734504719279016
407,0.049795168402289154,0.05043170177682056,0.046829491647917755,0.04687130876846267,0.046949895563037636,0.05077765631584282,0.0620069165225899
408,0.0480216485853963,0.04956888243335612,0.04510137769829518,0.04472550957141751,0.04988830019300557,0.048057505506189716,0.04066540898014431
409,0.049789896525236896,0.0503374007936508,0.04510099669851992,0.046382592369379624,0.05084602626475691,0.04815465791770561,0.04554908483852487
410,0.04872285983361181,0.04314298109668534,0.042682820319515355,0.0431769298245614,0.04173180672268907,0.049023209159261796,0.042718276892096556
411,0.048328724371525196,0.05208014217254755,0.04094591282126886,0.04148828692721107,0.04459390650199473,0.047258907587062284,0.05803633999747879
412,0.04803144450102327,0.04492158331993085,0.03935350079744816,0.042822358285419436,0.048042601696549066,0.042938118022328546,0.05021044249953692
413,0.04502039333115397,0.041832397735600726,0.04366543278898828,0.0488718613310382,0.04325088931321517,0.044191059868923646,0.048861894877568264
414,0.04889376482547692,0.04172391227623425,0.034984008475184944,0.04852987225193108,0.05240185857940015,0.053936725014116324,0.04046132995532309
415,0.047952511771853876,0.05366691729906024,0.04585532230366664,0.05456336591983718,0.058785519005847955,0.04960670663400926,0.05163710085083251
416,0.052503592533627366,0.04658824282743401,0.041614860423747894,0.050050501438873865,0.05197343849820631,0.04711912074080031,0.04775342181113483
417,0.04993257582123759,0.04831660353535353,0.03764048993094222,0.0535072269869046,0.04239516989590604,0.051828699466056435,0.047002755496137846
418,0.05063046679782206,0.04581423547679943,0.04466558907489215,0.03908806106174527,0.05549828330853872,0.043155361900741165,0.04572365454537684
419,0.04078242803030303,0.03711347046091164,0.03742456396673502,0.039296036269372184,0.041664354066985654,0.049261605287874814,0.052587573326432026
420,0.05239926274641563,0.05089213466487073,0.04736476208783215,0.04309874538488164,0.059843338972091153,0.05263041383393383,0.04911332252199125
421,0.04318421127168363,0.04787356643565825,0.0321617994625213,0.04205948360205326,0.04580059536095139,0.047679187077542345,0.04614234771711888
422,0.045582595454380356,0.04361862041467305,0.04716300341646957,0.04930936184334354,0.040102371738168954,0.04543732906434885,0.048442207234486646
423,0.04590407457008076,0.055208326302488966,0.04362638245350842,0.053869405167864245,0.041792542691226904,0.0572591214944476,0.04867272805453919
424,0.047828786497295446,0.053500925974356184,0.04902206245579849,0.05076879870129871,0.04907763711403013,0.04559692836291303,0.052626540811699485
425,0.04417256405479812,0.05408682817225774,0.04682980981866431,0.04369836848112104,0.04895575301891091,0.04672031655564938,0.0497040586032624
426,0.04450924103082049,0.041106463032581454,0.03966024052225425,0.041265449608870665,0.046856992100980197,0.05096159064869861,0.05818158973734422
